timestamp,actual,predicted,signal,profit,cumulative_profit
2024-06-21,4.206,4.91825561413629,HOLD,0.0,2.453999999999999
2024-06-22,4.208,4.9643475635350205,HOLD,0.0,2.453999999999999
2024-06-23,4.103,4.881276844111469,HOLD,0.0,2.453999999999999
2024-06-24,4.124,4.92651657792572,HOLD,0.0,2.453999999999999
2024-06-25,4.13,4.956356067885004,HOLD,0.0,2.453999999999999
2024-06-26,4.051,4.85914943145392,HOLD,0.0,2.453999999999999
2024-06-27,4.15,4.941446090148368,HOLD,0.0,2.453999999999999
2024-06-28,3.924,4.742396023499218,HOLD,0.0,2.453999999999999
2024-06-29,3.924,4.798757841678033,HOLD,0.0,2.453999999999999
2024-06-30,4.152,4.93699368735747,HOLD,0.0,2.453999999999999
2024-07-01,4.112,4.785841475765253,HOLD,0.0,2.453999999999999
2024-07-02,4.256,4.944899424302099,HOLD,0.0,2.453999999999999
2024-07-03,3.889,4.630999494548263,HOLD,0.0,2.453999999999999
2024-07-04,3.504,4.3999169950296,HOLD,0.0,2.453999999999999
2024-07-05,3.368,4.434328995842844,BUY,0.18599999999999994,2.639999999999999
2024-07-06,3.554,4.52410596656239,BUY,-0.21399999999999997,2.425999999999999
2024-07-07,3.34,4.194378498716473,HOLD,0.0,2.425999999999999
2024-07-08,3.507,4.3489019575084615,HOLD,0.0,2.425999999999999
2024-07-09,3.555,4.229945852433219,HOLD,0.0,2.425999999999999
2024-07-10,3.627,4.327092574118775,HOLD,0.0,2.425999999999999
2024-07-11,3.488,4.147168344767274,HOLD,0.0,2.425999999999999
2024-07-12,3.605,4.28198264002884,HOLD,0.0,2.425999999999999
2024-07-13,3.689,4.321840150583723,HOLD,0.0,2.425999999999999
2024-07-14,3.839,4.419289623037725,HOLD,0.0,2.425999999999999
2024-07-15,4.18,4.653260626954487,HOLD,0.0,2.425999999999999
2024-07-16,4.1,4.561257495501843,HOLD,0.0,2.425999999999999
2024-07-17,4.246,4.744127516848182,HOLD,0.0,2.425999999999999
2024-07-18,4.524,4.949910079913234,HOLD,0.0,2.425999999999999
2024-07-19,4.624,4.989189501183798,HOLD,0.0,2.425999999999999
2024-07-20,4.885,5.244845767999093,HOLD,0.0,2.425999999999999
2024-07-21,4.886,5.269916659044278,HOLD,0.0,2.425999999999999
2024-07-22,4.646,5.226397358579472,HOLD,0.0,2.425999999999999
2024-07-23,4.685,5.317962057319475,HOLD,0.0,2.425999999999999
2024-07-24,4.523,5.189836624135372,HOLD,0.0,2.425999999999999
2024-07-25,4.465,5.116706428954549,HOLD,0.0,2.425999999999999
2024-07-26,4.673,5.196551586292083,HOLD,0.0,2.425999999999999
2024-07-27,4.627,5.051138959782615,HOLD,0.0,2.425999999999999
2024-07-28,4.543,5.012159060571655,HOLD,0.0,2.425999999999999
2024-07-29,4.708,5.06155657928738,HOLD,0.0,2.425999999999999
2024-07-30,4.572,5.040396338621285,HOLD,0.0,2.425999999999999
2024-07-31,4.246,4.708725258352207,HOLD,0.0,2.425999999999999
2024-08-01,4.007,4.5587944995025,HOLD,0.0,2.425999999999999
2024-08-02,3.707,4.249965699675693,HOLD,0.0,2.425999999999999
2024-08-03,3.489,4.0309924530521215,HOLD,0.0,2.425999999999999
2024-08-04,3.203,3.754061111812084,HOLD,0.0,2.425999999999999
2024-08-05,2.937,3.491544798697646,HOLD,0.0,2.425999999999999
2024-08-06,3.112,3.7239186289931494,HOLD,0.0,2.425999999999999
2024-08-07,2.932,3.3676874776946875,HOLD,0.0,2.425999999999999
2024-08-08,3.37,3.8113470975426247,HOLD,0.0,2.425999999999999
2024-08-09,3.24,3.434701367081778,HOLD,0.0,2.425999999999999
2024-08-10,3.32,3.6940162525585647,HOLD,0.0,2.425999999999999
2024-08-11,3.096,3.491660395055971,HOLD,0.0,2.425999999999999
2024-08-12,3.304,3.7752440605406523,HOLD,0.0,2.425999999999999
2024-08-13,3.674,4.033631354089828,HOLD,0.0,2.425999999999999
2024-08-14,3.622,3.8768557033094044,HOLD,0.0,2.425999999999999
2024-08-15,3.592,4.037868607868733,HOLD,0.0,2.425999999999999
2024-08-16,3.711,4.1986610584231645,HOLD,0.0,2.425999999999999
2024-08-17,4.035,4.43452906327689,HOLD,0.0,2.425999999999999
2024-08-18,3.915,4.311986645334739,HOLD,0.0,2.425999999999999
2024-08-19,3.991,4.512273569094174,HOLD,0.0,2.425999999999999
2024-08-20,3.911,4.480433824841997,HOLD,0.0,2.425999999999999
2024-08-21,3.912,4.52611759467916,HOLD,0.0,2.425999999999999
2024-08-22,3.944,4.5348562254144325,HOLD,0.0,2.425999999999999
2024-08-23,4.465,4.89633525106651,HOLD,0.0,2.425999999999999
2024-08-24,4.474,4.7931808243474965,HOLD,0.0,2.425999999999999
2024-08-25,4.408,4.872638482348453,HOLD,0.0,2.425999999999999
2024-08-26,4.218,4.698409358266831,HOLD,0.0,2.425999999999999
2024-08-27,3.964,4.574321093045902,HOLD,0.0,2.425999999999999
2024-08-28,4.036,4.582469781239999,HOLD,0.0,2.425999999999999
2024-08-29,4.17,4.573287636818569,HOLD,0.0,2.425999999999999
2024-08-30,4.041,4.393083906864905,HOLD,0.0,2.425999999999999
